alert_id,user,date,risk_level,ensemble_score,ae_score,if_score,both_flagged,reason_count,reason_summary,high_reasons,device_count,email_external,http_suspicious,sensitive_files
ALERT-BSS0369-20100403,bss0369,2010-04-03,MEDIUM,0.4793,0.06,0.8985,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 8 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 4.2 hours from personal baseline (4.2h avg)",1,28,1,8,0
ALERT-AJF0370-20100126,ajf0370,2010-01-26,MEDIUM,0.4793,0.0438,0.9147,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 7 suspicious URLs (job boards, cloud storage, competitor sites)",1,24,6,7,0
ALERT-AJF0370-20110321,ajf0370,2011-03-21,MEDIUM,0.479,0.0973,0.8606,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.0 hours from personal baseline (3.0h avg),1,26,7,1,0
ALERT-ABC0174-20101222,abc0174,2010-12-22,MEDIUM,0.479,0.421,0.5371,True,1,70% of session activity occurred outside business hours (baseline: 6%),0,6,11,0,0
ALERT-AJF0370-20110412,ajf0370,2011-04-12,MEDIUM,0.479,0.0727,0.8854,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,28,5,4,0
ALERT-MPM0220-20100331,mpm0220,2010-03-31,MEDIUM,0.4788,0.0559,0.9017,True,1,Logged into 4 different machines in one day — possible lateral movement,1,22,10,0,0
ALERT-MPM0220-20100310,mpm0220,2010-03-10,MEDIUM,0.4787,0.1089,0.8485,True,1,Logged into 6 different machines in one day — possible lateral movement,1,26,1,0,0
ALERT-MOS0047-20100903,mos0047,2010-09-03,MEDIUM,0.4786,0.054,0.9032,True,1,Logged into 6 different machines in one day — possible lateral movement,1,22,2,0,0
ALERT-HDS0367-20100330,hds0367,2010-03-30,MEDIUM,0.4785,0.0428,0.9142,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 18 suspicious URLs (job boards, cloud storage, competitor sites)",1,12,6,18,0
ALERT-CCA0046-20100212,cca0046,2010-02-12,MEDIUM,0.4784,0.1201,0.8368,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 4.0 hours from personal baseline (4.0h avg)",1,10,0,3,0
ALERT-EIS0041-20100330,eis0041,2010-03-30,MEDIUM,0.4783,0.0616,0.8951,True,1,Logged into 6 different machines in one day — possible lateral movement,1,10,2,0,0
ALERT-MPM0220-20101103,mpm0220,2010-11-03,MEDIUM,0.4782,0.0571,0.8994,True,1,Logged into 6 different machines in one day — possible lateral movement,1,24,2,0,0
ALERT-AJF0370-20110307,ajf0370,2011-03-07,MEDIUM,0.4782,0.0664,0.89,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 10 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 6:00 deviates 3.1 hours from personal baseline (2.9h avg)",1,28,2,10,0
ALERT-AJF0370-20100303,ajf0370,2010-03-03,MEDIUM,0.4782,0.0503,0.9061,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 12 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 4.2 hours from personal baseline (4.2h avg)",1,24,7,12,0
ALERT-MOS0047-20100721,mos0047,2010-07-21,MEDIUM,0.4781,0.0598,0.8965,True,1,Logged into 6 different machines in one day — possible lateral movement,1,16,2,1,0
ALERT-DLM0051-20100131,dlm0051,2010-01-31,MEDIUM,0.4778,0.2399,0.7158,True,1,"Visited 16 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,13,16,0
ALERT-DLM0051-20100413,dlm0051,2010-04-13,MEDIUM,0.4777,0.0978,0.8576,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 24 suspicious URLs (job boards, cloud storage, competitor sites)",1,16,9,24,1
ALERT-MPM0220-20100114,mpm0220,2010-01-14,MEDIUM,0.4775,0.0602,0.8948,True,1,Logged into 5 different machines in one day — possible lateral movement,1,26,2,0,0
ALERT-IBB0359-20110513,ibb0359,2011-05-13,MEDIUM,0.4775,0.0652,0.8897,True,2,"Logged into 7 different machines in one day — possible lateral movement; Visited 23 suspicious URLs (job boards, cloud storage, competitor sites)",1,23,2,23,0
ALERT-EIS0041-20100720,eis0041,2010-07-20,MEDIUM,0.4772,0.0674,0.8871,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 5 different machines in one day — possible lateral movement",2,16,5,0,1
ALERT-MPM0220-20100111,mpm0220,2010-01-11,MEDIUM,0.4771,0.0884,0.8658,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 7:00 deviates 3.0 hours from personal baseline (4.0h avg),1,24,1,0,0
ALERT-AJF0370-20100729,ajf0370,2010-07-29,MEDIUM,0.4771,0.0498,0.9043,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 7 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.7 hours from personal baseline (3.7h avg)",1,28,5,7,0
ALERT-MPM0220-20100311,mpm0220,2010-03-11,MEDIUM,0.477,0.0477,0.9062,True,1,Logged into 6 different machines in one day — possible lateral movement,1,28,6,0,0
ALERT-DLM0051-20100505,dlm0051,2010-05-05,MEDIUM,0.4769,0.0761,0.8778,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,13,2,4,1
ALERT-EIS0041-20100927,eis0041,2010-09-27,MEDIUM,0.4767,0.126,0.8273,True,2,"Logged into 3 different machines in one day — possible lateral movement; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",1,6,8,6,0
ALERT-EIS0041-20100329,eis0041,2010-03-29,MEDIUM,0.4767,0.0892,0.8641,True,1,Logged into 6 different machines in one day — possible lateral movement,1,10,8,1,0
ALERT-HDS0367-20100126,hds0367,2010-01-26,MEDIUM,0.4766,0.055,0.8982,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites)",1,10,8,9,0
ALERT-AJF0370-20110304,ajf0370,2011-03-04,MEDIUM,0.4765,0.0433,0.9096,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites)",1,26,0,11,0
ALERT-HDS0367-20110318,hds0367,2011-03-18,MEDIUM,0.4764,0.0674,0.8855,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 12 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg)",1,12,8,12,0
ALERT-BSS0369-20100112,bss0369,2010-01-12,MEDIUM,0.476,0.0465,0.9055,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 15 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 5.0 hours from personal baseline (5.0h avg)",1,27,1,15,0
ALERT-DLM0051-20100911,dlm0051,2010-09-11,MEDIUM,0.476,0.1104,0.8416,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 21 suspicious URLs (job boards, cloud storage, competitor sites)",1,17,6,21,1
ALERT-BAL0044-20100112,bal0044,2010-01-12,MEDIUM,0.4758,0.1027,0.849,True,1,Logged into 6 different machines in one day — possible lateral movement,1,10,5,0,0
ALERT-HDS0367-20100323,hds0367,2010-03-23,MEDIUM,0.4756,0.0663,0.8848,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 5 different machines in one day — possible lateral movement",2,10,11,0,1
ALERT-AJF0370-20110215,ajf0370,2011-02-15,MEDIUM,0.4754,0.0437,0.9071,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 4.2 hours from personal baseline (4.2h avg)",1,25,9,11,0
ALERT-AJF0370-20100206,ajf0370,2010-02-06,MEDIUM,0.4754,0.0733,0.8776,True,3,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 5 different machines in one day — possible lateral movement; Visited 26 suspicious URLs (job boards, cloud storage, competitor sites)",2,26,7,26,1
ALERT-IBB0359-20100304,ibb0359,2010-03-04,MEDIUM,0.4752,0.1082,0.8422,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 7:00 deviates 3.6 hours from personal baseline (3.4h avg),1,26,4,1,0
ALERT-AJF0370-20100312,ajf0370,2010-03-12,MEDIUM,0.4751,0.0847,0.8655,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 5 different machines in one day — possible lateral movement",2,22,9,2,1
ALERT-BSS0369-20100203,bss0369,2010-02-03,MEDIUM,0.475,0.0688,0.8812,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg)",1,28,0,11,0
ALERT-CCA0046-20100816,cca0046,2010-08-16,MEDIUM,0.475,0.113,0.8369,True,1,Logged into 6 different machines in one day — possible lateral movement,1,10,1,2,0
ALERT-CCA0046-20100115,cca0046,2010-01-15,MEDIUM,0.4749,0.0765,0.8734,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 5.2 hours from personal baseline (5.2h avg),1,10,3,1,0
ALERT-AJF0370-20100726,ajf0370,2010-07-26,MEDIUM,0.4747,0.0573,0.8921,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 12 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 1:00 deviates 3.0 hours from personal baseline (4.0h avg)",1,26,8,12,0
ALERT-MOS0047-20100305,mos0047,2010-03-05,MEDIUM,0.4747,0.0455,0.9039,True,1,Logged into 6 different machines in one day — possible lateral movement,1,12,1,0,0
ALERT-HDS0367-20100806,hds0367,2010-08-06,MEDIUM,0.4746,0.1164,0.8327,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,10,7,4,0
ALERT-DLM0051-20101130,dlm0051,2010-11-30,MEDIUM,0.4746,0.1164,0.8329,True,1,"Visited 20 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,9,20,0
ALERT-KBP0008-20110215,kbp0008,2011-02-15,MEDIUM,0.4745,0.1796,0.7694,True,1,53% of session activity occurred outside business hours (baseline: 16%),0,0,17,0,0
ALERT-BSS0369-20100910,bss0369,2010-09-10,MEDIUM,0.4744,0.054,0.8948,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg),1,26,0,0,0
ALERT-IBB0359-20101104,ibb0359,2010-11-04,MEDIUM,0.474,0.1076,0.8403,True,3,"Logged into 4 different machines in one day — possible lateral movement; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.6 hours from personal baseline (3.6h avg)",1,24,2,6,0
ALERT-AJF0370-20101118,ajf0370,2010-11-18,MEDIUM,0.474,0.0541,0.894,True,3,"Logged into 4 different machines in one day — possible lateral movement; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.2 hours from personal baseline (3.2h avg)",1,20,9,9,0
ALERT-BAJ0654-20110404,baj0654,2011-04-04,MEDIUM,0.4739,0.1984,0.7493,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; 64% of session activity occurred outside business hours (baseline: 28%)",1,2,1,1,1
ALERT-DLM0051-20100317,dlm0051,2010-03-17,MEDIUM,0.4738,0.1711,0.7765,True,1,"Visited 17 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,6,17,0
ALERT-BSS0369-20100315,bss0369,2010-03-15,MEDIUM,0.4738,0.128,0.8197,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 7 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 4.1 hours from personal baseline (3.9h avg)",1,28,4,7,0
ALERT-MPM0220-20101012,mpm0220,2010-10-12,MEDIUM,0.4737,0.069,0.8785,True,1,Logged into 6 different machines in one day — possible lateral movement,1,24,5,0,0
ALERT-MPM0220-20100908,mpm0220,2010-09-08,MEDIUM,0.4737,0.0448,0.9026,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 4 different machines in one day — possible lateral movement",2,20,4,0,1
ALERT-HDS0367-20110414,hds0367,2011-04-14,MEDIUM,0.4737,0.0527,0.8947,True,3,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 5 different machines in one day — possible lateral movement; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",2,12,9,6,1
ALERT-AJF0370-20100301,ajf0370,2010-03-01,MEDIUM,0.4736,0.0716,0.8757,True,3,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 3 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 4.2 hours from personal baseline (4.2h avg)",2,20,2,1,1
ALERT-HRL0540-20100303,hrl0540,2010-03-03,MEDIUM,0.4736,0.3998,0.5474,True,0,,0,18,5,0,0
ALERT-HDS0367-20110513,hds0367,2011-05-13,MEDIUM,0.4735,0.0458,0.9011,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.1 hours from personal baseline (3.1h avg)",1,10,6,4,0
ALERT-CCA0046-20100720,cca0046,2010-07-20,MEDIUM,0.4735,0.0495,0.8974,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,10,9,4,0
ALERT-MPM0220-20100107,mpm0220,2010-01-07,MEDIUM,0.4734,0.062,0.8849,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 2:00 deviates 3.0 hours from personal baseline (5.0h avg),1,26,7,0,0
ALERT-AJF0370-20110210,ajf0370,2011-02-10,MEDIUM,0.4731,0.0472,0.8989,True,1,Logged into 5 different machines in one day — possible lateral movement,1,26,8,0,0
ALERT-MOS0047-20100308,mos0047,2010-03-08,MEDIUM,0.4729,0.0498,0.8961,True,1,Logged into 6 different machines in one day — possible lateral movement,1,10,10,0,0
ALERT-AJF0370-20100313,ajf0370,2010-03-13,MEDIUM,0.4728,0.0751,0.8705,True,4,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 6 different machines in one day — possible lateral movement; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",2,24,6,6,1
ALERT-EIS0041-20100420,eis0041,2010-04-20,MEDIUM,0.4728,0.0449,0.9006,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 5 suspicious URLs (job boards, cloud storage, competitor sites)",1,14,7,5,0
ALERT-BSS0369-20100801,bss0369,2010-08-01,MEDIUM,0.4727,0.0459,0.8994,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.7 hours from personal baseline (3.7h avg)",1,28,9,11,0
ALERT-BAL0044-20110309,bal0044,2011-03-09,MEDIUM,0.4726,0.0762,0.8689,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites)",1,8,2,11,0
ALERT-MAS0025-20100922,mas0025,2010-09-22,MEDIUM,0.4722,0.1307,0.8137,True,1,"Accessed 1 sensitive file(s) in HR, finance, or executive directories",1,10,14,0,1
ALERT-MPM0220-20100610,mpm0220,2010-06-10,MEDIUM,0.4719,0.0607,0.8831,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.9 hours from personal baseline (3.9h avg),1,24,2,0,0
ALERT-MPM0220-20100518,mpm0220,2010-05-18,MEDIUM,0.4718,0.0631,0.8805,True,1,Logged into 4 different machines in one day — possible lateral movement,1,24,7,0,0
ALERT-AJF0370-20101029,ajf0370,2010-10-29,MEDIUM,0.4717,0.0898,0.8536,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 23 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.9 hours from personal baseline (3.9h avg)",1,28,5,23,0
ALERT-HTH0007-20110505,hth0007,2011-05-05,MEDIUM,0.4717,0.2075,0.7359,True,1,"Visited 65 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,23,65,0
ALERT-DLM0051-20100806,dlm0051,2010-08-06,MEDIUM,0.4716,0.1406,0.8027,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 12 suspicious URLs (job boards, cloud storage, competitor sites)",1,18,4,12,1
ALERT-BAL0044-20101006,bal0044,2010-10-06,MEDIUM,0.4715,0.048,0.8951,True,1,Logged into 5 different machines in one day — possible lateral movement,1,10,4,0,0
ALERT-EIS0041-20101104,eis0041,2010-11-04,MEDIUM,0.4714,0.0583,0.8846,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.3 hours from personal baseline (3.3h avg),1,10,9,0,0
ALERT-EIS0041-20100902,eis0041,2010-09-02,MEDIUM,0.4713,0.1175,0.8251,True,1,Logged into 7 different machines in one day — possible lateral movement,1,10,5,0,0
ALERT-MPM0220-20100603,mpm0220,2010-06-03,MEDIUM,0.4712,0.0829,0.8596,True,2,Logged into 3 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.9 hours from personal baseline (3.9h avg),1,20,5,0,0
ALERT-MOS0047-20100623,mos0047,2010-06-23,MEDIUM,0.4711,0.1079,0.8343,True,1,Logged into 7 different machines in one day — possible lateral movement,1,10,5,0,0
ALERT-KCO0122-20100820,kco0122,2010-08-20,MEDIUM,0.471,0.2767,0.6654,True,3,"Visited 9 suspicious URLs (job boards, cloud storage, competitor sites); 44% of session activity occurred outside business hours (baseline: 28%); Login at hour 0:00 deviates 8.4 hours from personal baseline (8.4h avg)",0,2,8,9,0
ALERT-AJF0370-20110310,ajf0370,2011-03-10,MEDIUM,0.471,0.0656,0.8765,True,3,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Logged into 4 different machines in one day — possible lateral movement; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites)",2,22,6,9,1
ALERT-CCA0046-20100824,cca0046,2010-08-24,MEDIUM,0.471,0.0823,0.8597,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",1,12,0,3,0
